securLayer,HEXinURL,IPinURL,hostLength,URLlength,pathLength,dashInHOST,dotInHOST,dotInPATH,slashInURL,DigitInHOST,NumOfCertainKeyword,numOfSpecialCharacters,AtInURL,underscoreInHOST,underscoreInPATH,PresenceOfWWW,portRedirect,numOfHexWithePersent,NumberOfForms,numGet,numpost,numberOfOuterSRCinScript,numberOfScript,NumberOfIframe,NumberOfApplet,NumberOfEmbed,NumberOfFrame,NumberOflink,NumberOfNonlink,NumberOfFsubmint,NumberOfInputEmail,NumberOfInputpassword,NumberOfFbutton,alexa,age,target label
0,0,0,22,36,7,0,1,0,4,0,3,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,3,7,1,1,1,0,-1,4,1
0,0,0,16,75,52,0,1,0,10,0,5,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,9,0,0,0,0,0,-1,4,1
0,0,0,16,68,45,0,1,0,9,0,5,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,9,0,0,0,0,0,-1,4,1
0,0,0,19,70,44,0,1,3,5,0,4,2,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,6,0,1,0,1,0,-1,4,1
0,0,0,14,258,237,0,1,13,5,0,11,28,0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,7,0,1,1,0,0,-1,4,1
0,0,0,14,77,56,0,1,2,5,0,6,2,0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,7,0,1,1,0,0,-1,4,1
0,0,0,18,253,228,0,2,12,5,0,10,28,0,0,0,1,0,0,1,0,1,1,4,0,0,0,0,7,0,1,1,0,0,-1,4,1
0,0,0,19,71,45,0,1,3,5,0,4,2,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,6,0,1,0,1,0,-1,4,1
0,0,0,19,282,256,0,1,14,5,0,12,28,1,0,0,0,0,0,1,0,1,4,6,0,0,0,0,6,0,1,0,1,0,-1,4,1
0,0,0,19,289,263,0,1,14,5,0,12,28,1,0,0,0,0,0,1,0,1,4,6,0,0,0,0,6,0,1,0,1,0,-1,4,1
0,0,0,19,280,254,0,1,14,5,0,12,28,1,0,0,0,0,0,1,0,1,4,6,0,0,0,0,6,0,1,0,1,0,-1,4,1
0,0,0,19,278,252,0,1,14,5,0,12,28,1,0,0,0,0,0,1,0,1,4,6,0,0,0,0,6,0,1,0,1,0,-1,4,1
0,0,0,19,283,257,0,1,13,5,0,12,30,1,0,0,0,0,0,1,0,1,4,6,0,0,0,0,6,0,1,0,1,0,-1,4,1
0,0,0,14,207,186,0,1,7,7,0,6,20,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28,0,1,0,1,0,-1,4,1
0,0,0,25,69,37,0,3,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,1
0,0,0,14,37,16,0,1,1,4,0,2,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,3,6,1,1,1,0,-1,3,1
0,0,0,22,82,53,0,3,1,8,0,5,0,0,0,0,1,0,0,1,0,1,3,4,0,0,0,0,5,0,0,0,1,0,-1,3,1
0,0,0,12,47,28,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,-1,3,1
0,1,0,14,86,65,0,2,1,5,0,7,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,7,0,1,1,1,0,-1,3,1
0,1,0,14,69,48,0,2,1,5,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7,0,1,1,1,0,-1,3,1
0,0,0,19,43,17,0,2,1,4,0,2,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,3,7,1,1,1,0,-1,3,1
0,0,0,21,58,30,1,2,3,5,0,5,0,0,0,0,1,0,0,2,2,0,7,9,0,0,0,0,65,0,1,0,0,0,-1,3,1
0,0,0,24,38,7,0,2,1,4,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,4,0,0,0,0,0,-1,3,1
0,0,0,22,30,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,9,13,0,0,0,0,39,1,1,0,0,0,-1,3,1
0,0,0,18,250,225,0,2,12,6,0,14,20,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,-1,3,1
0,0,0,18,303,278,0,2,12,6,0,14,35,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,-1,3,1
0,0,0,18,307,282,0,2,12,6,0,14,35,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,-1,3,1
0,0,0,18,305,280,0,2,12,6,0,14,35,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,-1,3,1
0,0,0,18,314,289,0,2,12,6,0,14,35,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,-1,3,1
0,0,0,18,243,218,0,2,12,6,0,14,20,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,-1,3,1
0,0,0,18,246,221,0,2,12,6,0,14,20,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,-1,3,1
0,0,0,18,242,217,0,2,12,6,0,14,20,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,-1,3,1
0,0,0,18,248,223,0,2,13,6,0,14,20,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,-1,3,1
0,0,0,18,245,220,0,2,12,6,0,15,20,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,-1,3,1
0,0,0,22,30,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,10,15,0,0,0,0,39,1,1,0,0,0,-1,3,1
0,0,0,22,85,56,0,1,4,5,0,5,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,3,6,1,1,1,0,-1,3,1
0,0,0,15,54,32,1,1,0,7,0,2,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,5,1,0,1,1,0,-1,3,1
0,0,0,18,127,102,0,1,2,9,0,7,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,-1,3,1
0,1,0,12,83,64,0,1,0,8,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,-1,3,1
0,0,0,22,184,155,0,1,2,6,0,5,9,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,3,1
0,0,0,15,48,26,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,3,1
0,1,0,10,78,61,1,1,0,8,0,4,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,3,7,1,1,1,0,-1,3,1
0,1,0,23,99,69,0,1,0,7,0,1,0,0,0,0,0,0,0,1,0,1,10,15,1,0,0,0,24,0,0,0,1,0,-1,3,1
0,0,0,27,65,31,0,1,1,5,0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,0,0,0,0,0,-1,3,1
0,1,0,27,103,69,0,2,0,7,0,1,0,0,0,0,1,0,0,1,0,1,10,15,0,0,0,0,24,0,0,0,1,0,-1,3,1
0,0,0,13,38,18,0,2,0,6,0,2,0,0,0,0,1,0,0,1,0,1,4,5,0,0,0,0,13,8,1,1,1,0,-1,3,1
0,0,0,8,66,51,0,1,1,8,0,4,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,1,1,0,1,0,-1,3,1
0,0,0,8,57,42,0,1,0,8,0,3,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,1,1,0,1,0,-1,3,1
0,1,0,14,113,92,0,1,5,7,1,2,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,10,0,0,0,0,0,-1,3,1
1,0,0,18,39,13,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,-1,3,1
0,1,0,21,74,46,0,2,0,6,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,-1,2,1
0,0,0,20,28,1,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,23,32,0,0,0,0,34,0,0,0,0,0,-1,2,1
0,0,0,20,37,10,0,2,1,3,0,1,0,0,0,0,1,0,0,0,0,0,23,32,0,0,0,0,34,0,0,0,0,0,-1,2,1
0,0,0,16,41,18,0,1,1,4,0,3,0,0,0,0,0,0,0,1,0,1,11,13,1,0,0,0,88,0,1,0,1,0,-1,2,1
0,0,0,20,36,9,0,2,0,4,0,1,0,0,0,0,1,0,0,1,0,1,11,13,1,0,0,0,88,0,1,0,1,0,-1,2,1
0,0,0,17,71,47,0,2,4,4,0,8,2,1,0,0,0,0,0,1,0,1,1,5,0,0,0,0,12,0,1,0,2,0,-1,2,1
0,0,0,17,68,44,0,2,3,4,0,8,2,1,0,0,0,0,0,1,0,1,1,5,0,0,0,0,12,0,1,0,2,0,-1,2,1
1,0,0,16,50,26,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,2,1
0,1,0,17,198,174,0,1,1,4,0,8,6,0,0,1,0,0,0,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,-1,2,1
0,0,0,13,53,33,0,2,2,5,0,1,0,0,0,0,0,0,0,1,0,1,35,45,0,0,0,0,7,1,1,0,1,0,-1,2,1
0,0,0,21,54,26,0,1,2,5,0,3,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,71,0,0,0,0,0,-1,2,1
0,0,0,21,44,16,0,1,1,4,0,2,0,0,0,0,0,0,0,1,0,1,8,31,1,0,0,0,10,0,0,0,1,0,-1,2,1
1,0,0,32,41,1,0,1,0,3,0,1,0,0,0,0,0,0,0,2,0,2,13,16,0,0,0,0,78,3,1,0,1,0,-1,2,1
0,0,1,14,37,16,0,3,1,4,11,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,0,2,1,3,0,-1,2,1
0,0,0,21,43,15,1,3,1,4,0,2,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,3,6,1,1,1,0,-1,2,1
0,1,0,18,220,195,0,1,1,7,0,7,8,0,0,1,0,0,0,1,0,1,1,3,0,0,0,0,14,0,0,0,0,0,-1,2,1
0,0,0,21,68,40,0,2,1,6,0,3,3,0,0,0,1,0,0,3,0,3,0,3,0,0,0,0,10,0,3,2,3,0,-1,2,1
1,0,0,26,74,40,1,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,-1,2,1
0,0,0,17,50,26,0,1,1,4,0,4,2,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,-1,2,1
0,0,0,16,64,41,0,2,4,6,0,3,0,0,0,0,1,0,0,1,0,1,3,7,0,0,0,0,59,0,1,0,1,0,-1,2,1
0,0,0,16,82,59,0,1,3,8,0,6,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,45,0,1,0,1,0,-1,2,1
0,0,0,17,91,67,0,1,0,10,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-1,2,1
0,0,0,16,81,58,0,1,3,8,0,5,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,45,0,1,0,1,0,-1,2,1
1,1,0,22,346,316,0,1,1,15,0,10,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,1
0,0,0,11,40,22,0,1,2,4,0,2,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,71,0,0,0,0,0,-1,1,1
0,0,0,19,94,68,0,1,2,6,0,7,2,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,6,0,1,0,1,0,-1,1,1
0,1,0,22,74,45,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,-1,1,1
0,1,0,22,75,46,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,-1,1,1
0,1,0,22,75,46,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,-1,1,1
0,1,0,22,74,45,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,-1,1,1
0,1,0,17,70,46,0,1,0,6,3,0,0,0,0,0,0,0,0,1,0,1,17,26,0,0,0,0,4,0,0,1,0,0,-1,1,1
1,0,0,17,221,196,1,1,0,5,0,2,10,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,23,0,0,0,0,0,-1,1,1
1,0,0,18,52,26,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,1,1
0,0,0,12,43,24,0,2,1,5,0,3,0,0,0,0,1,0,0,1,0,1,6,29,1,0,0,0,10,0,0,0,1,0,-1,1,1
0,1,0,11,277,259,0,1,1,10,0,10,6,0,0,2,0,0,0,1,0,1,24,29,0,0,0,0,30,2,1,0,0,0,-1,1,1
0,0,0,18,40,15,0,1,1,4,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1,1,1
0,1,0,18,80,55,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,1
0,0,0,15,44,22,0,1,1,6,0,3,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,7,0,1,0,1,0,-1,1,1
0,0,0,12,41,22,0,1,1,5,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,1,1,0,-1,1,1
0,0,0,19,96,70,0,1,1,8,0,10,2,0,0,1,0,0,0,1,1,0,7,10,0,0,0,0,4,0,1,0,1,0,-1,1,1
0,0,0,19,79,53,0,1,1,8,0,7,0,0,0,0,0,0,0,1,1,0,7,10,0,0,0,0,4,0,1,0,1,0,-1,1,1
1,0,0,16,61,37,0,1,1,6,0,2,0,0,0,0,0,0,0,1,0,1,3,5,0,0,0,0,5,0,0,0,1,0,-1,1,1
0,1,0,21,97,69,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,-1,1,1
0,0,0,23,48,18,0,2,0,6,0,0,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,3,6,1,1,1,0,-1,1,1
0,0,0,20,68,41,0,2,0,7,0,3,1,0,0,0,1,0,1,1,0,1,1,2,0,0,0,0,5,0,0,1,1,0,-1,1,1
1,0,0,20,69,41,0,2,0,7,0,3,1,0,0,0,1,0,1,1,0,1,1,2,0,0,0,0,5,0,0,1,1,0,-1,1,1
0,0,0,19,33,7,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,3,7,1,1,1,0,-1,1,1
0,0,0,9,36,20,0,1,1,4,0,5,0,0,0,0,0,0,0,5,0,5,3,4,0,0,0,0,8,0,4,2,5,0,-1,1,1
0,0,0,13,49,29,0,1,1,6,0,2,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,5,1,0,1,1,0,-1,1,1
0,0,0,25,197,165,0,1,7,5,0,9,6,1,0,3,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,-1,1,1
0,0,0,25,209,177,0,1,6,5,0,10,11,1,0,3,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,-1,1,1
0,0,0,25,76,44,0,1,2,5,0,6,2,1,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,-1,1,1
0,0,0,17,60,36,2,1,1,6,0,3,0,0,0,0,0,0,0,2,0,2,0,6,0,0,0,0,0,0,0,1,1,0,-1,1,1
0,1,0,20,72,45,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,-1,0.9,1
0,0,0,15,48,26,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,1,0,1,0,0,0,-1,0.9,1
0,1,0,17,74,50,0,2,0,6,0,0,0,0,0,0,1,0,0,1,0,1,4,5,0,0,0,0,3,6,1,1,1,0,-1,0.9,1
0,1,0,18,64,39,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,-1,0.9,1
0,1,0,13,70,50,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,3,6,1,1,1,0,-1,0.9,1
0,0,0,21,59,31,0,1,1,5,0,1,0,0,0,1,0,0,0,1,0,1,2,4,0,0,0,0,22,0,0,0,0,0,-1,0.8,1
0,0,0,18,34,9,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0.8,1
0,0,0,15,88,66,1,1,1,7,0,2,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,13,8,1,1,1,0,-1,0.8,1
0,1,0,9,70,54,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,-1,0.7,1
0,1,0,13,74,54,0,2,0,6,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,-1,0.7,1
0,1,0,9,75,59,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,-1,0.7,1
0,0,0,14,49,28,0,1,0,6,0,1,0,0,0,0,0,0,0,1,0,1,6,8,0,0,0,0,2,0,1,0,1,0,-1,0.7,1
0,0,0,20,45,18,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.7,1
0,0,0,10,53,36,0,1,0,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0,-1,0.7,1
1,0,0,10,54,36,0,1,0,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0,-1,0.7,1
0,0,0,12,50,31,1,1,1,7,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,0.7,1
0,1,0,13,68,48,0,2,0,6,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,-1,0.7,1
0,0,0,18,58,33,0,1,1,5,0,5,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,-1,0.6,1
0,0,0,18,56,31,0,1,1,5,0,4,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,-1,0.6,1
0,1,0,10,208,191,0,1,1,5,0,8,8,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,7,0,0,0,1,0,-1,0.6,1
0,1,0,10,210,193,0,1,1,5,0,9,8,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1,0.6,1
0,1,0,10,207,190,0,1,1,5,0,9,8,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0.6,1
0,1,0,10,200,183,0,1,1,5,0,8,6,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,7,0,0,0,1,0,-1,0.6,1
0,0,0,10,73,56,0,1,1,5,0,7,5,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,7,0,0,0,1,0,-1,0.6,1
0,1,0,10,199,182,0,1,1,5,0,8,6,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,7,0,0,0,1,0,-1,0.6,1
0,0,0,10,61,44,0,1,1,5,0,7,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1,0.6,1
0,1,0,19,233,207,0,2,1,7,0,11,8,0,0,1,0,0,0,1,0,1,1,4,0,0,0,0,9,1,1,0,1,0,-1,0.6,1
0,0,0,17,50,26,0,2,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,-1,0.5,1
0,1,0,17,216,192,0,2,1,4,0,8,8,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,-1,0.5,1
0,0,0,13,46,26,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,-1,0.5,1
0,1,0,17,208,184,0,2,1,4,0,8,6,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,-1,0.5,1
0,0,0,10,39,22,0,1,1,5,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,-1,0.5,1
0,0,0,14,44,23,0,1,1,6,0,3,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,94,1,0,0,0,0,-1,0.5,1
0,0,0,14,27,6,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.5,1
0,0,0,21,71,43,0,1,1,10,0,2,0,0,0,0,0,0,0,2,0,2,0,6,0,0,0,0,0,0,0,1,1,0,-1,0.5,1
0,0,0,21,38,10,0,2,1,3,0,2,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,-1,0.4,1
0,0,0,17,51,27,0,1,1,3,0,6,2,0,0,1,0,0,0,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,-1,0.4,1
0,0,0,17,34,10,0,1,1,3,0,3,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,-1,0.4,1
0,0,0,21,55,27,0,2,1,3,0,6,2,0,0,1,1,0,0,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,-1,0.4,1
0,0,0,11,19,1,0,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,37,75,4,0,0,0,220,3,0,0,1,0,-1,0.4,1
0,0,0,24,32,1,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,33,0,2,1,1,0,-1,0.4,1
0,0,0,28,36,1,0,2,0,3,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,33,0,2,1,1,0,-1,0.4,1
0,0,0,31,73,35,2,1,2,5,0,6,1,0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,6,1,0,0,1,0,-1,0.3,1
0,0,0,31,100,62,2,1,2,5,0,6,1,0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,6,1,0,0,1,0,-1,0.3,1
0,0,0,31,84,46,2,1,2,5,0,6,2,0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,6,1,0,0,1,0,-1,0.3,1
0,0,0,13,21,1,0,2,0,3,0,2,0,0,0,0,0,0,0,1,0,1,5,7,0,0,0,0,3,0,1,0,0,0,-1,0.3,1
0,1,0,18,79,54,0,2,0,6,0,1,0,0,0,0,1,0,0,1,0,1,9,9,0,0,0,0,21,0,0,0,1,0,-1,0.3,1
0,0,0,26,50,17,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,3,8,1,0,0,0,19,1,0,0,0,0,-1,0.3,1
0,0,0,23,31,1,0,2,0,3,0,1,0,0,0,0,1,0,0,1,1,0,32,42,0,0,0,0,3,1,1,1,0,0,-1,0.2,1
0,0,0,14,22,1,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,-1,0.2,1
0,0,0,26,47,14,1,1,0,3,0,1,4,0,0,0,0,0,0,0,0,0,7,11,3,0,0,0,14,0,0,0,0,0,-1,0.2,1
0,0,0,22,56,27,0,2,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,-1,0.2,1
1,0,0,13,75,54,0,1,2,4,0,4,2,1,0,0,0,0,0,2,0,2,2,8,0,0,0,0,3,0,0,1,1,0,-1,0.2,1
1,0,0,17,52,27,0,2,1,4,0,1,0,0,0,0,1,0,0,2,0,2,2,8,0,0,0,0,3,0,0,1,1,0,-1,0.2,1
1,0,0,16,35,11,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,-1,0.2,1
1,0,0,21,58,29,0,1,1,6,0,4,0,0,0,0,0,0,0,6,0,6,2,3,0,0,0,0,13,0,6,0,6,0,-1,0.2,1
0,0,0,11,60,42,0,1,1,7,0,3,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,-1,0.2,1
0,0,0,11,94,76,0,1,2,7,0,7,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,-1,0.2,1
0,0,0,15,23,1,0,2,0,3,0,0,0,0,0,0,1,0,0,2,1,1,5,7,0,0,0,0,5,0,1,0,0,0,-1,0.2,1
0,0,0,11,19,1,0,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,5,7,0,0,0,0,5,0,1,0,0,0,-1,0.2,1
0,0,0,11,82,64,0,1,2,7,0,7,3,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,-1,0.2,1
1,0,0,24,45,13,0,1,0,4,0,0,0,0,0,0,0,0,0,3,1,2,25,40,0,0,0,0,22,7,2,0,1,0,-1,0.2,1
0,0,0,16,57,34,0,1,1,6,0,2,2,0,0,0,0,0,0,1,0,1,8,14,3,0,0,0,1,0,1,0,1,0,-1,0.11,1
0,0,0,20,77,50,0,2,1,7,0,2,2,0,0,0,1,0,0,1,0,1,9,15,3,0,0,0,1,0,1,0,1,0,-1,0.11,1
0,0,0,22,87,58,0,2,2,5,0,9,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,7,0,1,0,1,0,-1,0.1,1
0,0,0,22,53,24,0,2,1,5,0,5,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,7,0,1,0,1,0,-1,0.1,1
0,0,0,18,87,62,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,44,24,0,0,0,0,-1,0.1,1
1,0,0,18,204,178,0,1,1,7,0,4,8,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,-1,0.1,1
0,1,0,44,292,241,3,2,1,9,0,4,17,0,0,3,1,0,0,1,0,1,21,23,1,0,1,0,14,1,0,0,0,0,-1,0.1,1
0,1,0,44,143,92,3,2,0,8,0,2,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0.1,1
0,0,0,26,47,14,1,1,0,3,0,1,4,0,0,0,0,0,0,0,0,0,7,11,3,0,0,0,14,0,0,0,0,0,-1,0.1,1
0,1,0,15,82,60,0,1,1,6,0,3,0,0,0,0,0,0,0,1,1,0,2,3,0,0,0,0,1,0,0,0,0,0,-1,0.1,1
0,0,0,10,51,34,0,1,1,7,0,3,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,5,1,0,1,1,0,-1,0.1,1
0,0,0,21,50,22,0,1,0,6,0,1,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,0,0,1,1,1,0,-1,0.1,1
0,0,0,36,64,21,0,2,1,3,6,6,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,4,0,0,0,0,0,-1,0.1,1
0,0,0,22,49,20,0,2,1,4,0,4,0,0,0,0,1,0,0,1,0,1,10,15,1,0,0,0,20,1,0,1,1,0,-1,0.1,1
0,0,0,19,73,47,0,1,2,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.1,1
